_id,latLng,name,city,state,country,updatedAt
Sn6fOIP3GM,"33.74324509,-79.0033366",Legends Golf & Resort,Myrtle Beach,South Carolina,US,2024-02-11T05:00:00.000Z
dTlK25pqTH,"44.6699651,-93.3440147",Legends Golf Club,Prior Lake,Minnesota,US,2024-02-11T05:00:00.000Z
Gtow3YztQC,"30.66745,-98.4273559",Legends Golf Course and Villas,Kingsland,Texas,US,2024-02-11T05:00:00.000Z
GsYFbgogrs,"33.7425223,-79.0000323",Legends Moorland,Myrtle Beach,South Carolina,US,2024-02-11T05:00:00.000Z
apcMlyUtoi,"28.3637412,-81.6131066",Legends Walk Golf Course,Kissimmee,Florida,US,2024-02-11T05:00:00.000Z
is7X8s6Afp,"40.5513742,-75.5132048",Lehigh Country Club,Allentown,Pennsylvania,US,2024-02-11T05:00:00.000Z
uxQQDFjYtd,"42.2476616,-71.9229922",Leicester Country Club,Leicester,Massachusetts,US,2024-02-11T05:00:00.000Z
3EBoDrCIwE,"21.4830149,-158.018466",Leilehua Golf Course,Wahiawa,Hawaii,US,2024-02-11T05:00:00.000Z
Z457QqAmAc,"39.1037192,-77.0710895",Leisure World,Leisure World,Maryland,US,2024-02-11T05:00:00.000Z
9HFuxrxsUe,"33.3989033,-111.69577",Leisure World Country Club,Mesa,Arizona,US,2024-02-11T05:00:00.000Z
vELFNIs26K,"27.866317,-81.5626219","Lekarica Country Inn, Restaurant and Golf Course",Lake Wales,Florida,US,2024-02-11T05:00:00.000Z
Ayxt6qYSKW,"45.021847,-85.7494068",Leland Country Club,Leland,Michigan,US,2024-02-11T05:00:00.000Z
9mCsZYHf5d,"26.888655,-82.3127914",Lemon Bay Golf Club,Englewood,Florida,US,2024-02-11T05:00:00.000Z
Uly3VA5gxy,"36.28508749,-119.784934",Lemoore Golf Course,Lemoore,California,US,2024-02-11T05:00:00.000Z
Z3kEA1tHkC,"40.76423099,-79.5206003",Lenape Heights,Lenape Heights,Pennsylvania,US,2024-02-11T05:00:00.000Z
iwKCpfs3vU,"35.9090529,-81.5298715",Lenoir Golf Course,Lenoir,North Carolina,US,2024-02-11T05:00:00.000Z
bON8m0ttX9,"36.05800939,-89.4136004",Lenox Event & Golf Co,Dyersburg,Tennessee,US,2024-02-11T05:00:00.000Z
xNbYPiy6EL,"42.3323706,-71.2677131",Leo J. Martin Golf Course,Weston,Massachusetts,US,2024-02-11T05:00:00.000Z
S4zCpd584S,"40.7403757,-93.760849",Leon Golf & Country Club,Leon,Iowa,US,2024-02-11T05:00:00.000Z
uhqNjjl0KF,"33.9373949,-78.4861246",Leopard's Chase Golf Links,Sunset Beach,North Carolina,US,2024-02-11T05:00:00.000Z
RoKg2YnKmX,"30.13846399,-91.9943399",Les Vieux Chenes Golf Course,Youngsville,Louisiana,US,2024-02-11T05:00:00.000Z
UXhUzEMv6O,"46.8456535,-92.0011291",Lester Park Golf Course,Duluth,Minnesota,US,2024-02-11T05:00:00.000Z
2ecBKUf8wV,"45.93552299,-122.664494",Lewis River Golf Course,Woodland,Washington,US,2024-02-11T05:00:00.000Z
2Ub0Jdi5v2,"37.81988099,-80.4184509",Lewisburg Elks Country Club,Lewisburg,West Virginia,US,2024-02-11T05:00:00.000Z
y6aJzfN0F5,"46.3738179,-117.040087",Lewiston Golf and Country Club,Lewiston,Idaho,US,2024-02-11T05:00:00.000Z
iS70XDwpzY,"26.4945614,-81.9067417",Lexington Country Club,Fort Myers,Florida,US,2024-02-11T05:00:00.000Z
zk6L3E8D0y,"37.7687315,-79.4619546",Lexington Golf & Country Club,Lexington,Virginia,US,2024-02-11T05:00:00.000Z
eFiBLZ26PT,"35.79941559,-80.2494624",Lexington Golf Club,Lexington,North Carolina,US,2024-02-11T05:00:00.000Z
QECMhGSSCw,"40.1756045,-76.9316281",Liberty Forge Golf Course,Mechanicsburg,Pennsylvania,US,2024-02-11T05:00:00.000Z
Z3w8aJ2iyQ,"39.2678909,-94.3403929",Liberty Hills Country Club,Liberty,Missouri,US,2024-02-11T05:00:00.000Z
w1BCaNtclC,"40.30171199,-83.7712325",Liberty Hills Golf Club,Bellefontaine,Ohio,US,2024-02-11T05:00:00.000Z
TX4X7IQMaK,"47.6571676,-117.077418",Liberty Lake Golf Course,Liberty Lake,Washington,US,2024-02-11T05:00:00.000Z
Q9jdbpKItR,"30.06768869,-94.7463262",Liberty Municipal Golf Course,Liberty,Texas,US,2024-02-11T05:00:00.000Z
blnSX50BLl,"37.52255059,-89.075076",Lick Creek,Lick Creek,Illinois,US,2024-02-11T05:00:00.000Z
R34QfsUuIy,"40.1220096,-82.4007096",Licking Springs,Newark,Ohio,US,2024-02-11T05:00:00.000Z
DziDxbjR98,"46.0742731,-97.1419372",Lidgerwood Golf Course,Lidgerwood,North Dakota,US,2024-02-11T05:00:00.000Z
vdAupgjoFe,"40.5887659,-73.6279941",Lido Golf Club,Lido Beach,New York,US,2024-02-11T05:00:00.000Z
BEn5Vt3kbi,"30.64494489,-98.4666666",Lighthouse Country Club,Kingsland,Texas,US,2024-02-11T05:00:00.000Z
SIF7eGKrOl,"40.2095486,-79.252528",Ligonier Country Club,Ligonier,Pennsylvania,US,2024-02-11T05:00:00.000Z
biLwPUC3MI,"34.5950965,-85.5733645",Lil' Mole Run Golf Course & Campground,Mentone,Alabama,US,2024-02-11T05:00:00.000Z
EYAmLDMFAZ,"42.8752778,-77.5994444",Lima Golf & Country Club,Lima,New York,US,2024-02-11T05:00:00.000Z
nn2TvsP9AM,"40.22174409,-75.1813212",Limekiln Golf Club,Ambler,Pennsylvania,US,2024-02-11T05:00:00.000Z
F5HzTDxk87,"40.2295594,-75.5356309","Limerick Golf Club Estates, LLC",Limerick,Pennsylvania,US,2024-02-11T05:00:00.000Z
TDlYelRQMD,"33.894856,-86.566321",Limestone Springs Golf Club,Oneonta,Alabama,US,2024-02-11T05:00:00.000Z
R6xB8nYQ7c,"41.917724,-71.429727",Lincoln Country Club,Lincoln,Rhode Island,US,2024-02-11T05:00:00.000Z
5YzuakdemD,"35.46183939,-81.2210958",Lincoln Country Club,Lincolnton,North Carolina,US,2024-02-11T05:00:00.000Z
PJxgq9Wzv5,"40.1406624,-89.4014744",Lincoln Elks #914 Lodge and Golf Club,Lincoln,Illinois,US,2024-02-11T05:00:00.000Z
G8Jpgq1lwI,"43.3453911,-86.2861901",Lincoln Golf Club,Muskegon,Michigan,US,2024-02-11T05:00:00.000Z
TWqsY8TwPY,"39.74417479,-89.5915397",Lincoln Greens Golf Course,Springfield,Illinois,US,2024-02-11T05:00:00.000Z
wC3nVvDGVf,"38.8672998,-121.275606",Lincoln Hills Golf Club,Lincoln,California,US,2024-02-11T05:00:00.000Z
XMPlLLVKOP,"42.5313105,-83.2476032",Lincoln Hills Golf Course,Birmingham,Michigan,US,2024-02-11T05:00:00.000Z
fKuLYYzFjq,"37.7607172,-85.214021",Lincoln Homestead State Park - Museum/Cabins,Springfield,Kentucky,US,2024-02-11T05:00:00.000Z
DmMpRxC7Af,"41.4589456,-87.605239",Lincoln Oaks Golf Course,Crete,Illinois,US,2024-02-11T05:00:00.000Z
1dOqMDMUVY,"35.5197625,-97.4761377",Lincoln Park,Oklahoma City,Oklahoma,US,2024-02-11T05:00:00.000Z
sp74nnhiYT,"38.42916489,-105.219989",Lincoln Park,Lincoln Park,Colorado,US,2024-02-11T05:00:00.000Z
roTmvubv2H,"37.7823104,-122.494445",Lincoln Park Golf Course,San Francisco,California,US,2024-02-11T05:00:00.000Z
wKPBxzF0rf,"39.0740751,-108.548666",Lincoln Park Golf Course,Grand Junction,Colorado,US,2024-02-11T05:00:00.000Z
xTm2wUO1iO,"43.1037075,-87.9215012",Lincoln Park Golf Course,Glendale,Wisconsin,US,2024-02-11T05:00:00.000Z
3oYYdfPxKF,"35.51076229,-97.46937",Lincoln Park Golf Course,Oklahoma City,Oklahoma,US,2024-02-11T05:00:00.000Z
8Y0GmbDdxH,"37.7880076,-85.9145808",Lincoln Trail Behavioral Health System,Radcliff,Kentucky,US,2024-02-11T05:00:00.000Z
6sjrpDqD9q,"42.01398839,-93.1253814",Lincoln Valley Golf,State Center,Iowa,US,2024-02-11T05:00:00.000Z
JVKZ11AVJH,"42.1900249,-87.9084039",Lincolnshire,Lincolnshire,Illinois,US,2024-02-11T05:00:00.000Z
6wf2pXddKu,"40.08801349,-88.3060174",Lincolnshire Fields Country Club,Champaign,Illinois,US,2024-02-11T05:00:00.000Z
aNvV39FNDK,"38.983332,-84.205507",Lindale Golf Club,Amelia,Ohio,US,2024-02-11T05:00:00.000Z
0AernrgZL5,"40.2480475,-80.1339467",Lindenwood Golf Club,Canonsburg,Pennsylvania,US,2024-02-11T05:00:00.000Z
bSqC4oGETP,"34.1388945,-118.760645",Lindero Canyon,Agoura Hills,California,US,2024-02-11T05:00:00.000Z
dnLidZOmxZ,"41.47663199,-71.73025",Lindhbrook Country Club,Hopkinton,Rhode Island,US,2024-02-11T05:00:00.000Z
qAktwwo5R0,"37.8914562,-85.9608562",Lindsey Golf Course,Fort Knox,Kentucky,US,2024-02-11T05:00:00.000Z
nwLETP0UXB,"40.210816,-75.576594",Linfield National Golf Club,Linfield,Pennsylvania,US,2024-02-11T05:00:00.000Z
68CeQyW80f,"36.0977592,-82.8569259",Link Hills Country Club,Greeneville,Tennessee,US,2024-02-11T05:00:00.000Z
HrDV7Vhr5o,"40.5883788,-105.06418",Link-N-Greens Golf Course,Fort Collins,Colorado,US,2024-02-11T05:00:00.000Z
xJiORn1oCx,"26.560772,-80.1347911",Links At Boynton Beach Golf,Boynton Beach,Florida,US,2024-02-11T05:00:00.000Z
MmfDxowmhD,"41.63727259,-88.1347416",Links At Carillon Golf Course,Plainfield,Illinois,US,2024-02-11T05:00:00.000Z
wLJybXOFbP,"34.85078389,-90.2769737",Links At Cottonwoods,Tunica Resorts,Mississippi,US,2024-02-11T05:00:00.000Z
dT9G3lQzep,"40.1420822,-82.5583114",Links At Echosprings,Johnstown,Ohio,US,2024-02-11T05:00:00.000Z
rBBPJL4GBU,"35.1312339,-89.9348471",Links At Galloway Golf Course,Memphis,Tennessee,US,2024-02-11T05:00:00.000Z
qS6bHEzHre,"27.4906203,-82.4376776",Links At Greenfield Plantation,Bradenton,Florida,US,2024-02-11T05:00:00.000Z
U35h2HKhTb,"42.9931007,-78.5295063",Links At Ivy Ridge,Akron,New York,US,2024-02-11T05:00:00.000Z
S4M2c3YnAd,"33.8309968,-80.3634131",Links At Lakewood Golf Course,Sumter,South Carolina,US,2024-02-11T05:00:00.000Z
XTGp1L00jn,"38.409295,-75.1064689",Links At Lighthouse Sound,Bishopville,Maryland,US,2024-02-11T05:00:00.000Z
PKtary1sX4,"35.4477336,-97.7230505",Links At Mustang Creek,Yukon,Oklahoma,US,2024-02-11T05:00:00.000Z
aWwOfGhrzf,"40.582201,-112.320068",Links At Overlake,Tooele,Utah,US,2024-02-11T05:00:00.000Z
mgRFOtnnmj,"37.7799429,-98.0287192",Links At Pretty Prairie,Pretty Prairie,Kansas,US,2024-02-11T05:00:00.000Z
eWhBLf7ntS,"34.6976291,-86.6652611",Links At Redstone,Huntsville,Alabama,US,2024-02-11T05:00:00.000Z
TXnKLCmtSz,"33.3571853,-105.665092",Links At Sierra Blanca,Ruidoso,New Mexico,US,2024-02-11T05:00:00.000Z
FJ0Q1A12dq,"40.5941543,-79.4986612",Links At Spring Church,Apollo,Pennsylvania,US,2024-02-11T05:00:00.000Z
BtmFPfopzF,"36.169813,-94.177013",Links At Springdale I/II,Springdale,Arkansas,US,2024-02-11T05:00:00.000Z
b2CyBDpGLF,"34.2903811,-82.0974547",Links At Stoney Point Golf Club,Greenwood,South Carolina,US,2024-02-11T05:00:00.000Z
o7Sfc4EEL7,"32.7565026,-80.1611519",Links At Stono Ferry,Hollywood,South Carolina,US,2024-02-11T05:00:00.000Z
iYTBkZ8fqb,"39.84409799,-74.8761542",Links Golf Club,Evesham,New Jersey,US,2024-02-11T05:00:00.000Z
Z2w6vSk6Oq,"47.7689289,-116.96005",Links Golf Club,Post Falls,Idaho,US,2024-02-11T05:00:00.000Z
2BgmMBxijO,"39.55603139,-104.921453",Links Golf Course,Littleton,Colorado,US,2024-02-11T05:00:00.000Z
PEGBEaD3CR,"35.67707439,-120.610038",Links Golf Course of Paso Robles,Paso Robles,California,US,2024-02-11T05:00:00.000Z
MDOpm1Q5fV,"35.1112003,-82.2117897",Links O'Tryon,Campobello,South Carolina,US,2024-02-11T05:00:00.000Z
YQBEwnG5eN,"31.30434299,-92.5367974",Links On the Bayou,Alexandria,Louisiana,US,2024-02-11T05:00:00.000Z
oeuUWOwHHd,"36.83218189,-76.3688849",Links at City Park,Portsmouth,Virginia,US,2024-02-11T05:00:00.000Z
nvaXH2CUii,"42.09334229,-76.1661422",Links at Hiawatha Landing,Apalachin,New York,US,2024-02-11T05:00:00.000Z
OomCuA3vOc,"45.25277519,-93.5041665",Links at Northfork Golf Course,Ramsey,Minnesota,US,2024-02-11T05:00:00.000Z
FnHgMlWNvx,"36.8421778,-87.4981937",Links at Novadell,Hopkinsville,Kentucky,US,2024-02-11T05:00:00.000Z
bGBax0kmNX,"43.244015,-70.7994389",Links at Outlook Golf Course,Berwick,Maine,US,2024-02-11T05:00:00.000Z
LUI6tYs5fM,"35.405684,-119.102504",Links at Riverlakes Ranch Golf Course,Bakersfield,California,US,2024-02-11T05:00:00.000Z
WnqsVdPNBm,"38.7523997,-90.71222",Links of Dardenne,O'Fallon,Missouri,US,2024-02-11T05:00:00.000Z
vJ9T3URqMU,"28.23638889,-82.2352777",Links of Lake Bernadette,Zephyrhills,Florida,US,2024-02-11T05:00:00.000Z
6l2fM7fChr,"42.4627905,-83.5436948",Links of Novi,Novi,Michigan,US,2024-02-11T05:00:00.000Z
CCjg6dhyR1,"28.12023349,-81.9420738",Links of Sandpiper,Lakeland,Florida,US,2024-02-11T05:00:00.000Z
9gR7De4xNj,"34.15182439,-81.0858332",Linrick Golf Course,Columbia,South Carolina,US,2024-02-11T05:00:00.000Z
XJO2ftvsrE,"36.0657195,-81.8690232",Linville Golf Club,Linville,North Carolina,US,2024-02-11T05:00:00.000Z
8DJirUbt8g,"36.101337,-81.856927",Linville Ridge,Linville,North Carolina,US,2024-02-11T05:00:00.000Z
ABIz4ooEzH,"35.7506938,-80.3178305",Linwood,Linwood,North Carolina,US,2024-02-11T05:00:00.000Z
d9HS6Bxf1a,"33.938282,-78.4888153",Lion's Paw/Panther's Run Golf Links,Ocean Isle Beach,North Carolina,US,2024-02-11T05:00:00.000Z
okqGbTxhUp,"35.2579888,-93.2160792",Lions Den Golf Course / Pro Shop,Dardanelle,Arkansas,US,2024-02-11T05:00:00.000Z
ns4XxGLjyq,"30.29021909,-97.7770208",Lions Municipal Golf Course,Austin,Texas,US,2024-02-11T05:00:00.000Z
J08J3z2SQ3,"44.2348696,-71.8913838",Lisbon Village Country Club,Lisbon,New Hampshire,US,2024-02-11T05:00:00.000Z
fwCTpqxVyG,"45.1258332,-94.5283333",Litchfield,Litchfield,Minnesota,US,2024-02-11T05:00:00.000Z
kyJ5ecUT7k,"39.1722183,-89.6341094",Litchfield Country Club,Litchfield,Illinois,US,2024-02-11T05:00:00.000Z
cHVnBf64NQ,"33.47578269,-79.1142871",Litchfield Country Club,Pawleys Island,South Carolina,US,2024-02-11T05:00:00.000Z
gF4xTBr350,"41.2357307,-85.7444326",Little Big Horn Golf Club,Pierceton,Indiana,US,2024-02-11T05:00:00.000Z
LizdNU3tpB,"38.3468716,-81.7179817",Little Creek Golf Course,South Charleston,West Virginia,US,2024-02-11T05:00:00.000Z
EPcGMJuPQ8,"27.49929509,-81.8127725",Little Cypress Golf Club,Wauchula,Florida,US,2024-02-11T05:00:00.000Z
w2QN5R91zT,"45.9643363,-94.3768614",Little Falls Golf Course,Little Falls,Minnesota,US,2024-02-11T05:00:00.000Z
Jfx5sTIIlF,"41.7265107,-70.6698081",Little Harbor Golf Course,Wareham,Massachusetts,US,2024-02-11T05:00:00.000Z
8p6kaa4Fgd,"41.4495571,-81.8277256",Little Met Golf Course,Cleveland,Ohio,US,2024-02-11T05:00:00.000Z
nHWeq6ib1r,"39.8278452,-74.8748959",Little Mill Country Club,Evesham,New Jersey,US,2024-02-11T05:00:00.000Z
VJ0r4lqm1Y,"41.6617409,-81.2619304",Little Mountain Country Club,Painesville,Ohio,US,2024-02-11T05:00:00.000Z
3E4lJFBEDQ,"26.6180402,-82.0900056",Little Pine Island High Marsh Trail,Cape Coral,Florida,US,2024-02-11T05:00:00.000Z
QmI4MMEJRZ,"35.271507,-79.4282863",Little River Golf & Resort,Carthage,North Carolina,US,2024-02-11T05:00:00.000Z
PLcqCVHe0j,"39.2719429,-123.789087",Little River Inn,Little River,California,US,2024-02-11T05:00:00.000Z
2hou7jmpza,"38.7907411,-82.8325067",Little Scioto Golf Course,Wheelersburg,Ohio,US,2024-02-11T05:00:00.000Z
vsifXkPKot,"39.613822,-105.026561",Littleton Golf and Tennis,Littleton,Colorado,US,2024-02-11T05:00:00.000Z
gCUseTVio8,"29.5631873,-98.3347603",Live Oak,Live Oak,Texas,US,2024-02-11T05:00:00.000Z
UGG3A0FZ7p,"27.0372861,-81.9592935",Live Oak RV Resort & Golf Course,Arcadia,Florida,US,2024-02-11T05:00:00.000Z
mCwcKKg7ET,"42.1424234,-73.7779161",Livingston,Livingston,New York,US,2024-02-11T05:00:00.000Z
xUcUD9JaRT,"39.969899,-75.3141596",Llanerch Country Club,Havertown,Pennsylvania,US,2024-02-11T05:00:00.000Z
Wj5YGFwEfO,"26.13485429,-97.9443891",Llano Grande Resort & Golf Club,Mercedes,Texas,US,2024-02-11T05:00:00.000Z
bV8efQ3cAv,"38.8322747,-94.5959805",Loch Lloyd,Loch Lloyd,Missouri,US,2024-02-11T05:00:00.000Z
FvR0dLxljF,"39.8351408,-75.7628326",Loch Nairn Golf Course,Avondale,Pennsylvania,US,2024-02-11T05:00:00.000Z
UypsjKWgdj,"44.7956103,-85.4854335",LochenHeath Golf Club,Williamsburg,Michigan,US,2024-02-11T05:00:00.000Z
dQLpYA3DyP,"29.97683949,-95.383286",Lochinvar Golf Club,Houston,Texas,US,2024-02-11T05:00:00.000Z
bbuURhhcGw,"40.63946929,-98.3894337",Lochland Country Club,Hastings,Nebraska,US,2024-02-11T05:00:00.000Z
YYgEOyU6NP,"35.7329019,-78.7617892",Lochmere,Cary,North Carolina,US,2024-02-11T05:00:00.000Z
4oOsZzAGYj,"43.47285859,-71.5386408",Lochmere,Tilton,New Hampshire,US,2024-02-11T05:00:00.000Z
CMUt6LQHtE,"41.75988249,-74.6607551",Lochmor Golf Course,Loch Sheldrake,New York,US,2024-02-11T05:00:00.000Z
vmN0Or6cT4,"38.1635297,-121.149944",Lockeford,Lockeford,California,US,2024-02-11T05:00:00.000Z
BBYEsBCFAb,"38.397094,-121.970796",Lockeford Springs Court,Vacaville,California,US,2024-02-11T05:00:00.000Z
LY3Mg2xGuI,"29.85042649,-97.6977874",Lockhart State Park,Lockhart,Texas,US,2024-02-11T05:00:00.000Z
Y0dVw0PQX6,"38.9392549,-90.2978699",Lockhaven Golf Club & Banquet Facility,Godfrey,Illinois,US,2024-02-11T05:00:00.000Z
RuslA7aatO,"41.6190223,-88.0479278",Lockport Golf Club,Lockport,Illinois,US,2024-02-11T05:00:00.000Z
YQ0p25zUAK,"43.0880556,-77.5633333",Locust Hill Country Club,Pittsford,New York,US,2024-02-11T05:00:00.000Z
3aBsDFIj6Y,"39.8382759,-83.7363586",Locust Hills Golf Club,Springfield,Ohio,US,2024-02-11T05:00:00.000Z
yN3szEBD7Y,"39.5291549,-79.3777214",Lodestone Golf Course,McHenry,Maryland,US,2024-02-11T05:00:00.000Z
2jc03u1hSJ,"43.31387799,-89.5265093",Lodi,Lodi,Wisconsin,US,2024-02-11T05:00:00.000Z
6XtNmibV5J,"43.3168061,-89.541428",Lodi Golf Club,Lodi,Wisconsin,US,2024-02-11T05:00:00.000Z
6pKrpgR011,"32.32769409,-110.85014",Loews Ventana Canyon Resort,Tucson,Arizona,US,2024-02-11T05:00:00.000Z
XrdC5li2ez,"41.7443046,-111.79467",Logan Country Club,Logan,Utah,US,2024-02-11T05:00:00.000Z
YRsB579y4B,"41.5976425,-95.834154",Logan Missouri Valley Country Club,Logan,Iowa,US,2024-02-11T05:00:00.000Z
eoa60ayxEF,"41.71263709,-111.8492",Logan River Golf Course,Logan,Utah,US,2024-02-11T05:00:00.000Z
ue1dNXwDkB,"45.06692789,-92.8652838",Logger's Trail Golf Course,Stillwater,Minnesota,US,2024-02-11T05:00:00.000Z
mBdjfVE8DM,"32.995021,-117.240065",Lomas Santa Fe Country Club,Solana Beach,California,US,2024-02-11T05:00:00.000Z
81u6DYgGv4,"32.999745,-117.239398",Lomas Santa Fe Executive Golf Course,Solana Beach,California,US,2024-02-11T05:00:00.000Z
1RaZpIhJXp,"41.8324247,-88.0504017",Lombard Golf Course,Lombard,Illinois,US,2024-02-11T05:00:00.000Z
1YYcqyprYT,"34.4715771,-114.347529",London Bridge,Lake Havasu City,Arizona,US,2024-02-11T05:00:00.000Z
D4twbWEPaV,"37.099163,-84.1103057",London Country Club,London,Kentucky,US,2024-02-11T05:00:00.000Z
QDK2fcZyMO,"37.298181,-79.3092327",London Downs Golf Club,Forest,Virginia,US,2024-02-11T05:00:00.000Z
Y8JV0sWft0,"42.8868958,-71.4198802",Londonderry Country Club,Londonderry,New Hampshire,US,2024-02-11T05:00:00.000Z
5NPiJ3EryT,"36.5694961,-121.965065",Lone Cypress,Del Monte Forest,California,US,2024-02-11T05:00:00.000Z
UrotSJNPqP,"28.0504514,-82.003137",Lone Palm Golf Club,Lakeland,Florida,US,2024-02-11T05:00:00.000Z
3jaQZmAZvO,"40.1118314,-80.297479",Lone Pine Country Club,Washington,Pennsylvania,US,2024-02-11T05:00:00.000Z
HEAU23LV3R,"42.63701849,-91.2004482",Lone Pine Country Club,Colesburg,Iowa,US,2024-02-11T05:00:00.000Z
kLJBC5rH9W,"31.7899012,-106.370389",Lone Star Golf Club,El Paso,Texas,US,2024-02-11T05:00:00.000Z
x8C0o0gEQZ,"33.2156203,-111.783489",Lone Tree Golf Club,Chandler,Arizona,US,2024-02-11T05:00:00.000Z
6XPZHAYuDH,"39.5385944,-104.896408",Lone Tree Golf Club & Hotel,Lone Tree,Colorado,US,2024-02-11T05:00:00.000Z
UtGT3FQh8e,"41.73892869,-86.8569735",Long Beach,Long Beach,Indiana,US,2024-02-11T05:00:00.000Z
F0vmPP3TPD,"47.17033759,-94.6271514",Long Bow Golf Club,Walker,Minnesota,US,2024-02-11T05:00:00.000Z
zz1YhcT80P,"32.1692627,-80.7435508",Long Cove Drive,Hilton Head Island,South Carolina,US,2024-02-11T05:00:00.000Z
d8vfv4itnO,"34.44211149,-78.0097139",Long Creek,Long Creek,North Carolina,US,2024-02-11T05:00:00.000Z
9sFMDtGve1,"36.3879356,-86.4868316",Long Hollow Golf Course,Gallatin,Tennessee,US,2024-02-11T05:00:00.000Z
LzXFifo9MD,"26.8872076,-82.2592561",Long Marsh Golf Club,Rotonda West,Florida,US,2024-02-11T05:00:00.000Z
aaE0iABnFP,"42.64459259,-71.2711688",Long Meadow Golf Club,Lowell,Massachusetts,US,2024-02-11T05:00:00.000Z
xSueVrO4TK,"30.11270249,-85.602704",Long Point,Parker,Florida,US,2024-02-11T05:00:00.000Z
BJ7SrgRisV,"45.96888939,-94.855243",Long Prairie Country Club,Long Prairie,Minnesota,US,2024-02-11T05:00:00.000Z
TCeATXUWAP,"38.2647119,-85.4266059",Long Run Golf Course,Louisville,Kentucky,US,2024-02-11T05:00:00.000Z
pdkMtQmV3N,"35.7292987,-81.383421",Long View,Long View,North Carolina,US,2024-02-11T05:00:00.000Z
3xE0zJMDZ2,"33.4721336,-111.710197",Longbow Golf Club,Mesa,Arizona,US,2024-02-11T05:00:00.000Z
DwEKnKYUa1,"35.205251,-79.4189859",Longleaf Golf & Family Club,Southern Pines,North Carolina,US,2024-02-11T05:00:00.000Z
np2sB0gYFh,"42.0403789,-72.5700732",Longmeadow Country Club,Longmeadow,Massachusetts,US,2024-02-11T05:00:00.000Z
WGh0is6ZJu,"40.481302,-79.8587399",Longue Vue Club,Verona,Pennsylvania,US,2024-02-11T05:00:00.000Z
JkHpFJMuPh,"38.2124988,-84.6596821",Longview Golf Course,Georgetown,Kentucky,US,2024-02-11T05:00:00.000Z
isOxWCsEof,"29.9981403,-95.634309",Longwood Bend,Cypress,Texas,US,2024-02-11T05:00:00.000Z
1RzXG6QrEJ,"41.466122,-87.530931",Longwood Golf Course,Crete,Illinois,US,2024-02-11T05:00:00.000Z
MUwvXOvVcM,"35.7601472,-78.6772333",Lonnie Poole Golf Course,Raleigh,North Carolina,US,2024-02-11T05:00:00.000Z
GL0NRg0aAE,"40.3030586,-75.0534667",Lookaway Golf Club,Buckingham,Pennsylvania,US,2024-02-11T05:00:00.000Z
H8xvBaJUMj,"34.9675172,-85.3586862",Lookout Mountain Club- Golf Clubhouse,Lookout Mountain,Georgia,US,2024-02-11T05:00:00.000Z
agqYFc7EMY,"44.9614185,-84.6686066",Loon Golf Resort,Gaylord,Michigan,US,2024-02-11T05:00:00.000Z
57ukrovaeD,"48.4851982,-122.934683",Lopez Island Golf Club,Lopez Island,Washington,US,2024-02-11T05:00:00.000Z
VkT5CyIImN,"28.97309049,-82.0140979",Lopez Legacy Golf & Country Club,The Villages,Florida,US,2024-02-11T05:00:00.000Z
0WcTcTHgzI,"37.35098699,-122.091781",Los Altos Golf & Country Club,Los Altos,California,US,2024-02-11T05:00:00.000Z
OQwYJoabSj,"35.0846841,-106.538198",Los Altos Golf Course and Banquet Facility,Albuquerque,New Mexico,US,2024-02-11T05:00:00.000Z
go4qQ6DbGd,"33.93681199,-118.160686",Los Amigos Golf Course,Downey,California,US,2024-02-11T05:00:00.000Z
gS8A1B5U4Y,"33.8314506,-118.195192",Los Cerritos,Long Beach,California,US,2024-02-11T05:00:00.000Z
GYaRaywhpl,"33.888647,-117.979113",Los Coyotes Country Club,Buena Park,California,US,2024-02-11T05:00:00.000Z
cczeCOtjZa,"34.1232705,-118.26969",Los Feliz Golf Course,Los Angeles,California,US,2024-02-11T05:00:00.000Z
HVrtrizVRO,"38.7802133,-121.138071",Los Lagos Circle South,Granite Bay,California,US,2024-02-11T05:00:00.000Z
nGhhAWA0Gz,"26.27883,-98.1333898",Los Lagos Drive,Edinburg,Texas,US,2024-02-11T05:00:00.000Z
IKhsQSml0a,"34.9721031,-114.56884",Los Lagos Golf Club,Fort Mohave,Arizona,US,2024-02-11T05:00:00.000Z
VqoYqVozF5,"37.3011213,-121.827929",Los Lagos Golf Course,San Jose,California,US,2024-02-11T05:00:00.000Z
nejKj73XHF,"36.2533822,-115.215593",Los Prados,Las Vegas,Nevada,US,2024-02-11T05:00:00.000Z
G05tWlBJzY,"34.174671,-118.878219",Los Robles Greens,Thousand Oaks,California,US,2024-02-11T05:00:00.000Z
DFSvJQLtvu,"33.9694368,-117.700773",Los Serranos Country Club,Chino Hills,California,US,2024-02-11T05:00:00.000Z
